"gene_id"	"length"
"ENSG00000108846"	57476
"ENSG00000108848"	36654
"ENSG00000108849"	1672
"ENSG00000108852"	34354
"ENSG00000108854"	120025
"ENSG00000108861"	12852
"ENSG00000108878"	12243
"ENSG00000108883"	49497
"ENSG00000108924"	60227
"ENSG00000108932"	24241
"ENSG00000108946"	39539
"ENSG00000108947"	6170
"ENSG00000108950"	66254
"ENSG00000108953"	55947
"ENSG00000108960"	29302
"ENSG00000108961"	1438
"ENSG00000108963"	13320
"ENSG00000108984"	139168
"ENSG00000109016"	69901
"ENSG00000109046"	21850
"ENSG00000109047"	8951
"ENSG00000109062"	20725
"ENSG00000109063"	28783
"ENSG00000109065"	5838
"ENSG00000109066"	63254
"ENSG00000109072"	5807
"ENSG00000109079"	11407
"ENSG00000109083"	7164
"ENSG00000109084"	9485
"ENSG00000109089"	18168
"ENSG00000109099"	35549
"ENSG00000109103"	5923
"ENSG00000109107"	3833
"ENSG00000109111"	40481
"ENSG00000109113"	4148
"ENSG00000109118"	46521
"ENSG00000109133"	25674
"ENSG00000109171"	84672
"ENSG00000109180"	56605
"ENSG00000109184"	73837
"ENSG00000109189"	68341
"ENSG00000109193"	18933
"ENSG00000109220"	54816
"ENSG00000109255"	41469
"ENSG00000109265"	279552
"ENSG00000109270"	16092
"ENSG00000109320"	115971
"ENSG00000109323"	130224
"ENSG00000109332"	74513
"ENSG00000109339"	604618
"ENSG00000109381"	149106
"ENSG00000109390"	35671
"ENSG00000109436"	135603
"ENSG00000109445"	13810
"ENSG00000109452"	824272
"ENSG00000109458"	137806
"ENSG00000109466"	115595
"ENSG00000109472"	137353
"ENSG00000109475"	9846
"ENSG00000109501"	33416
"ENSG00000109511"	95199
"ENSG00000109519"	9169
"ENSG00000109534"	9230
"ENSG00000109536"	22332
"ENSG00000109572"	111040
"ENSG00000109576"	31477
"ENSG00000109586"	155156
"ENSG00000109606"	67113
"ENSG00000109610"	10930
"ENSG00000109618"	40435
"ENSG00000109654"	186975
"ENSG00000109667"	283783
"ENSG00000109670"	215548
"ENSG00000109674"	53062
"ENSG00000109680"	179786
"ENSG00000109685"	110814
"ENSG00000109686"	222881
"ENSG00000109689"	167780
"ENSG00000109705"	3678
"ENSG00000109736"	4273
"ENSG00000109738"	95965
"ENSG00000109743"	35248
"ENSG00000109756"	257161
"ENSG00000109758"	7518
"ENSG00000109762"	165948
"ENSG00000109771"	32020
"ENSG00000109775"	26442
"ENSG00000109787"	37320
"ENSG00000109790"	81818
"ENSG00000109794"	68248
"ENSG00000109805"	33886
"ENSG00000109814"	29556
"ENSG00000109819"	149048
"ENSG00000109832"	40354
"ENSG00000109846"	15158
"ENSG00000109854"	20098
"ENSG00000109861"	44169
"ENSG00000109881"	32407
"ENSG00000109911"	280569
"ENSG00000109917"	14240
"ENSG00000109919"	25292
"ENSG00000109920"	50949
"ENSG00000109927"	90320
"ENSG00000109929"	20729
"ENSG00000109943"	34143
"ENSG00000109944"	81179
"ENSG00000109956"	33738
"ENSG00000109971"	5741
"ENSG00000110002"	32317
"ENSG00000110011"	4008
"ENSG00000110013"	62594
"ENSG00000110025"	13133
"ENSG00000110031"	51349
"ENSG00000110042"	37158
"ENSG00000110046"	22665
"ENSG00000110047"	36654
"ENSG00000110048"	41376
"ENSG00000110057"	13882
"ENSG00000110060"	9736
"ENSG00000110063"	45945
"ENSG00000110066"	58965
"ENSG00000110074"	9076
"ENSG00000110075"	154603
"ENSG00000110076"	117023
"ENSG00000110080"	84704
"ENSG00000110090"	89790
"ENSG00000110092"	13318
"ENSG00000110104"	8968
"ENSG00000110107"	16038
"ENSG00000110108"	9285
"ENSG00000110169"	11568
"ENSG00000110171"	25846
"ENSG00000110172"	22648
"ENSG00000110195"	6765
"ENSG00000110200"	6402
"ENSG00000110218"	53127
"ENSG00000110237"	61112
"ENSG00000110274"	98709
"ENSG00000110315"	29557
"ENSG00000110318"	86052
"ENSG00000110321"	11890
"ENSG00000110324"	16667
"ENSG00000110328"	351128
"ENSG00000110330"	31459
"ENSG00000110344"	39611
"ENSG00000110367"	43401
"ENSG00000110395"	107628
"ENSG00000110400"	105792
"ENSG00000110422"	100351
"ENSG00000110427"	298019
"ENSG00000110429"	33604
"ENSG00000110435"	104762
"ENSG00000110436"	168858
"ENSG00000110442"	20165
"ENSG00000110446"	15446
"ENSG00000110455"	18312
"ENSG00000110492"	3081
"ENSG00000110497"	197711
"ENSG00000110514"	60870
"ENSG00000110536"	8031
"ENSG00000110583"	18360
"ENSG00000110619"	56691
"ENSG00000110628"	25525
"ENSG00000110651"	21220
"ENSG00000110660"	137302
"ENSG00000110675"	75688
"ENSG00000110693"	773142
"ENSG00000110696"	145208
"ENSG00000110697"	14495
"ENSG00000110700"	3327
"ENSG00000110711"	8077
"ENSG00000110713"	126709
"ENSG00000110717"	6027
"ENSG00000110719"	11870
"ENSG00000110721"	68585
"ENSG00000110723"	88333
"ENSG00000110756"	43530
"ENSG00000110768"	44750
"ENSG00000110786"	64793
"ENSG00000110799"	175896
"ENSG00000110801"	29565
"ENSG00000110811"	11440
"ENSG00000110841"	172133
"ENSG00000110844"	76448
"ENSG00000110848"	8415
"ENSG00000110851"	28401
"ENSG00000110852"	17152
"ENSG00000110871"	31155
"ENSG00000110876"	11682
"ENSG00000110880"	86487
"ENSG00000110881"	26063
"ENSG00000110888"	45399
"ENSG00000110900"	70174
"ENSG00000110906"	28704
"ENSG00000110911"	49165
"ENSG00000110917"	14710
"ENSG00000110921"	24870
"ENSG00000110925"	22459
"ENSG00000110931"	60633
"ENSG00000110944"	6236
"ENSG00000110955"	7809
"ENSG00000110958"	25067
"ENSG00000110987"	42622
"ENSG00000111011"	23546
"ENSG00000111012"	6652
"ENSG00000111052"	145405
"ENSG00000111057"	4035
"ENSG00000111058"	324796
"ENSG00000111077"	17410
"ENSG00000111087"	12483
"ENSG00000111110"	291156
"ENSG00000111142"	42319
"ENSG00000111144"	42767
"ENSG00000111145"	75449
"ENSG00000111186"	117321
"ENSG00000111196"	9416
"ENSG00000111199"	50316
"ENSG00000111203"	47169
"ENSG00000111206"	19494
"ENSG00000111215"	3626
"ENSG00000111218"	212624
"ENSG00000111224"	82401
"ENSG00000111229"	15599
"ENSG00000111231"	16782
"ENSG00000111237"	11028
"ENSG00000111247"	21250
"ENSG00000111252"	45700
"ENSG00000111254"	33543
"ENSG00000111261"	24186
"ENSG00000111262"	8351
"ENSG00000111266"	89581
"ENSG00000111269"	33281
"ENSG00000111271"	71054
"ENSG00000111275"	50645
"ENSG00000111276"	7311
"ENSG00000111300"	82107
"ENSG00000111321"	16526
"ENSG00000111325"	5463
"ENSG00000111328"	22222
"ENSG00000111331"	34807
"ENSG00000111335"	33328
"ENSG00000111341"	4993
"ENSG00000111344"	37420
"ENSG00000111348"	19697
"ENSG00000111358"	28865
"ENSG00000111361"	13360
"ENSG00000111364"	18866
"ENSG00000111371"	86954
"ENSG00000111405"	15833
"ENSG00000111412"	27899
"ENSG00000111424"	101511
"ENSG00000111445"	19542
"ENSG00000111450"	49666
"ENSG00000111481"	50644
"ENSG00000111490"	121549
"ENSG00000111530"	50595
"ENSG00000111540"	22770
"ENSG00000111554"	59938
"ENSG00000111581"	58858
"ENSG00000111596"	112263
"ENSG00000111602"	33063
"ENSG00000111605"	34789
"ENSG00000111615"	20773
"ENSG00000111639"	1955
"ENSG00000111640"	3862
"ENSG00000111641"	11828
"ENSG00000111642"	44442
"ENSG00000111644"	9358
"ENSG00000111647"	114419
"ENSG00000111652"	7861
"ENSG00000111653"	12841
"ENSG00000111664"	7439
"ENSG00000111665"	7273
"ENSG00000111666"	47193
"ENSG00000111667"	14504
"ENSG00000111669"	3829
"ENSG00000111670"	85460
"ENSG00000111671"	18423
"ENSG00000111674"	9953
"ENSG00000111676"	17858
"ENSG00000111678"	3025
"ENSG00000111679"	14848
"ENSG00000111684"	42292
"ENSG00000111696"	70781
"ENSG00000111707"	41478
"ENSG00000111711"	16627
"ENSG00000111716"	122515
"ENSG00000111725"	13760
"ENSG00000111726"	19456
"ENSG00000111727"	41993
"ENSG00000111728"	373268
"ENSG00000111729"	14975
"ENSG00000111731"	95963
"ENSG00000111737"	22403
"ENSG00000111752"	27571
"ENSG00000111775"	2647
"ENSG00000111783"	179896
"ENSG00000111785"	114695
"ENSG00000111786"	8076
"ENSG00000111790"	28180
"ENSG00000111799"	121727
"ENSG00000111801"	12943
"ENSG00000111802"	16951
"ENSG00000111816"	129742
"ENSG00000111817"	190688
"ENSG00000111832"	26266
"ENSG00000111834"	16506
"ENSG00000111837"	75832
"ENSG00000111843"	8214
"ENSG00000111845"	14810
"ENSG00000111846"	137145
"ENSG00000111850"	77166
"ENSG00000111859"	199050
"ENSG00000111860"	249303
"ENSG00000111875"	15019
"ENSG00000111877"	121720
"ENSG00000111879"	189624
"ENSG00000111880"	353721
"ENSG00000111885"	172556
"ENSG00000111886"	60835
"ENSG00000111897"	28456
"ENSG00000111906"	82116
"ENSG00000111907"	145358
"ENSG00000111911"	23474
"ENSG00000111912"	150873
"ENSG00000111913"	237888
"ENSG00000111961"	279744
"ENSG00000111962"	329960
"ENSG00000111981"	9772
"ENSG00000112029"	13060
"ENSG00000112031"	15347
"ENSG00000112033"	85633
"ENSG00000112039"	14764
"ENSG00000112062"	83559
"ENSG00000112078"	48376
"ENSG00000112079"	53587
"ENSG00000112081"	11247
"ENSG00000112096"	76117
"ENSG00000112110"	8624
"ENSG00000112118"	20867
"ENSG00000112130"	40755
"ENSG00000112137"	573679
"ENSG00000112139"	68627
"ENSG00000112144"	60523
"ENSG00000112146"	48882
"ENSG00000112149"	19662
"ENSG00000112159"	177296
"ENSG00000112167"	11123
"ENSG00000112175"	121937
"ENSG00000112182"	370380
"ENSG00000112183"	12510
"ENSG00000112186"	164285
"ENSG00000112200"	83461
"ENSG00000112208"	17507
"ENSG00000112210"	35315
"ENSG00000112218"	43352
"ENSG00000112234"	79471
"ENSG00000112237"	26438
"ENSG00000112242"	91835
"ENSG00000112245"	61690
"ENSG00000112246"	79912
"ENSG00000112249"	373178
"ENSG00000112276"	40335
"ENSG00000112280"	88022
"ENSG00000112282"	54276
"ENSG00000112290"	80185
"ENSG00000112293"	70640
"ENSG00000112294"	42340
"ENSG00000112297"	211300
"ENSG00000112304"	38030
"ENSG00000112305"	194235
"ENSG00000112306"	2995
"ENSG00000112308"	15137
"ENSG00000112309"	100381
"ENSG00000112312"	11168
"ENSG00000112319"	291530
"ENSG00000112320"	171200
"ENSG00000112333"	22783
"ENSG00000112335"	50024
"ENSG00000112339"	142678
"ENSG00000112343"	28429
"ENSG00000112357"	91370
"ENSG00000112365"	20625
"ENSG00000112367"	134130
"ENSG00000112378"	18914
"ENSG00000112379"	182724
"ENSG00000112394"	143691
"ENSG00000112406"	45722
"ENSG00000112414"	144412
"ENSG00000112419"	294340
"ENSG00000112425"	353488
"ENSG00000112473"	3994
"ENSG00000112511"	6054
"ENSG00000112514"	1875
"ENSG00000112530"	588360
"ENSG00000112531"	164592
"ENSG00000112539"	29941
"ENSG00000112541"	660791
"ENSG00000112559"	17364
"ENSG00000112561"	52281
"ENSG00000112562"	232294
"ENSG00000112576"	115423
"ENSG00000112578"	11547
"ENSG00000112584"	116362
"ENSG00000112592"	18568
"ENSG00000112599"	11672
"ENSG00000112624"	121602
"ENSG00000112640"	27789
"ENSG00000112651"	5409
"ENSG00000112655"	85412
"ENSG00000112658"	10237
"ENSG00000112659"	42403
"ENSG00000112667"	3852
"ENSG00000112679"	59725
"ENSG00000112685"	207985
"ENSG00000112695"	12648
"ENSG00000112697"	32024
"ENSG00000112699"	621799
"ENSG00000112701"	116772
"ENSG00000112715"	16303
"ENSG00000112739"	43716
"ENSG00000112742"	38640
"ENSG00000112759"	14589
"ENSG00000112763"	18717
"ENSG00000112769"	147008
"ENSG00000112773"	261335
"ENSG00000112782"	199521
"ENSG00000112787"	95637
"ENSG00000112796"	11795
"ENSG00000112837"	77247
"ENSG00000112851"	156074
"ENSG00000112852"	4097
"ENSG00000112855"	7875
"ENSG00000112874"	13935
"ENSG00000112877"	54828
"ENSG00000112893"	180259
"ENSG00000112902"	511042
"ENSG00000112936"	75146
"ENSG00000112941"	43612
"ENSG00000112964"	298439
"ENSG00000112972"	26042
"ENSG00000112977"	82004
"ENSG00000112981"	24268
"ENSG00000112983"	39220
"ENSG00000112984"	9004
"ENSG00000112992"	104713
"ENSG00000112996"	11481
"ENSG00000113013"	21660
"ENSG00000113048"	101237
"ENSG00000113068"	58078
"ENSG00000113070"	13760
"ENSG00000113083"	15165
"ENSG00000113108"	6513
"ENSG00000113119"	5981
"ENSG00000113140"	25879
"ENSG00000113141"	15422
"ENSG00000113161"	25772
"ENSG00000113163"	155793
"ENSG00000113194"	62446
"ENSG00000113196"	3255
"ENSG00000113205"	3354
"ENSG00000113209"	3409
"ENSG00000113211"	3265
"ENSG00000113212"	3739
"ENSG00000113231"	217807
"ENSG00000113240"	27951
"ENSG00000113248"	3970
"ENSG00000113263"	112252
"ENSG00000113269"	160462
"ENSG00000113272"	10029
"ENSG00000113273"	208878
"ENSG00000113282"	73432
"ENSG00000113296"	91976
"ENSG00000113300"	83979
"ENSG00000113312"	56430
"ENSG00000113318"	222163
"ENSG00000113319"	269799
"ENSG00000113328"	8582
"ENSG00000113356"	42809
"ENSG00000113360"	131699
"ENSG00000113361"	135460
"ENSG00000113368"	60397
"ENSG00000113369"	14686
"ENSG00000113384"	49603
"ENSG00000113387"	72446
"ENSG00000113389"	102654
"ENSG00000113391"	493974
"ENSG00000113396"	495629
"ENSG00000113407"	28843
"ENSG00000113441"	102119
"ENSG00000113448"	1553082
"ENSG00000113456"	13729
"ENSG00000113460"	10319
"ENSG00000113494"	181731
"ENSG00000113504"	61679
"ENSG00000113522"	90330
"ENSG00000113532"	96349
"ENSG00000113552"	21292
"ENSG00000113555"	26156
"ENSG00000113558"	28029
"ENSG00000113569"	82969
"ENSG00000113575"	31741
"ENSG00000113578"	105892
"ENSG00000113580"	157581
"ENSG00000113583"	13164
"ENSG00000113593"	24313
"ENSG00000113594"	133686
"ENSG00000113595"	36285
"ENSG00000113597"	41229
"ENSG00000113615"	79124
"ENSG00000113621"	27264
"ENSG00000113638"	243630
"ENSG00000113643"	32850
"ENSG00000113645"	180652
"ENSG00000113648"	66014
"ENSG00000113649"	64650
"ENSG00000113657"	119260
"ENSG00000113658"	55902
"ENSG00000113712"	58489
"ENSG00000113716"	53096
"ENSG00000113719"	118432
"ENSG00000113721"	42033
"ENSG00000113722"	17780
"ENSG00000113732"	51674
"ENSG00000113734"	19945
"ENSG00000113739"	14790
"ENSG00000113742"	73631
"ENSG00000113749"	52726
"ENSG00000113758"	17793
"ENSG00000113761"	58493
"ENSG00000113763"	70379
"ENSG00000113790"	91366
"ENSG00000113810"	35680
"ENSG00000113811"	7545
"ENSG00000113812"	15086
"ENSG00000113838"	24476
"ENSG00000113845"	26543
"ENSG00000113851"	35099
"ENSG00000113916"	24348
"ENSG00000113924"	54097
"ENSG00000113966"	36708
"ENSG00000113971"	41805
"ENSG00000114019"	19605
"ENSG00000114021"	26896
"ENSG00000114023"	28158
"ENSG00000114026"	38275
"ENSG00000114030"	93043
"ENSG00000114054"	87556
"ENSG00000114062"	105323
"ENSG00000114098"	111136
"ENSG00000114107"	100194
"ENSG00000114115"	22395
"ENSG00000114120"	39165
"ENSG00000114125"	9311
"ENSG00000114126"	205116
"ENSG00000114127"	141455
"ENSG00000114166"	113958
"ENSG00000114200"	64558
"ENSG00000114209"	51641
"ENSG00000114251"	24824
"ENSG00000114268"	44331
"ENSG00000114270"	31194
"ENSG00000114279"	628369
"ENSG00000114302"	103277
"ENSG00000114315"	2584
"ENSG00000114316"	63568
"ENSG00000114331"	168299
"ENSG00000114346"	70792
"ENSG00000114353"	33070
"ENSG00000114354"	39633
"ENSG00000114378"	12491
"ENSG00000114383"	8224
"ENSG00000114388"	3496
"ENSG00000114391"	5627
"ENSG00000114395"	7765
"ENSG00000114405"	17240
"ENSG00000114416"	114612
"ENSG00000114423"	214091
"ENSG00000114439"	288403
"ENSG00000114446"	61623
"ENSG00000114450"	55388
"ENSG00000114473"	71065
"ENSG00000114480"	271942
"ENSG00000114491"	18840
"ENSG00000114503"	7192
"ENSG00000114520"	73552
"ENSG00000114529"	44669
"ENSG00000114541"	373801
"ENSG00000114544"	95206
"ENSG00000114554"	48798
"ENSG00000114573"	65023
"ENSG00000114626"	7991
"ENSG00000114631"	43617
"ENSG00000114646"	18554
"ENSG00000114648"	63899
"ENSG00000114650"	63445
"ENSG00000114654"	39113
"ENSG00000114656"	92824
"ENSG00000114670"	323615
"ENSG00000114686"	40771
"ENSG00000114698"	58844
"ENSG00000114735"	27016
"ENSG00000114737"	5341
"ENSG00000114738"	37771
"ENSG00000114739"	39252
"ENSG00000114742"	44658
"ENSG00000114744"	14023
"ENSG00000114745"	11704
"ENSG00000114757"	242095
"ENSG00000114767"	8475
"ENSG00000114770"	98005
"ENSG00000114779"	14899
"ENSG00000114784"	2717
"ENSG00000114790"	136824
"ENSG00000114796"	48909
"ENSG00000114805"	369487
"ENSG00000114812"	48274
"ENSG00000114841"	84172
"ENSG00000114850"	15044
"ENSG00000114853"	13883
"ENSG00000114857"	48080
"ENSG00000114859"	15465
"ENSG00000114861"	631172
"ENSG00000114867"	20863
"ENSG00000114902"	6193
"ENSG00000114904"	62502
"ENSG00000114923"	14586
"ENSG00000114933"	92582
"ENSG00000114942"	3343
"ENSG00000114948"	177595
"ENSG00000114956"	32135
"ENSG00000114978"	26370
"ENSG00000114982"	49617
"ENSG00000114988"	34135
"ENSG00000114993"	16587
"ENSG00000114999"	59583
"ENSG00000115008"	10568
"ENSG00000115009"	11825
"ENSG00000115020"	92491
"ENSG00000115041"	88750
"ENSG00000115042"	13908
"ENSG00000115053"	30110
"ENSG00000115073"	8105
"ENSG00000115084"	51682
"ENSG00000115091"	72533
"ENSG00000115107"	41821
"ENSG00000115109"	166042
"ENSG00000115112"	68615
"ENSG00000115128"	8787
"ENSG00000115129"	8428
"ENSG00000115137"	28458
"ENSG00000115145"	58962
"ENSG00000115155"	101553
"ENSG00000115159"	178445
"ENSG00000115163"	36778
"ENSG00000115170"	139886
"ENSG00000115183"	264019
"ENSG00000115194"	22133
"ENSG00000115204"	16188
"ENSG00000115207"	31185
"ENSG00000115211"	6105
"ENSG00000115216"	14469
"ENSG00000115226"	3317
"ENSG00000115232"	81738
"ENSG00000115233"	103292
"ENSG00000115234"	7039
"ENSG00000115239"	327488
"ENSG00000115241"	28396
"ENSG00000115252"	383156
"ENSG00000115255"	6761
"ENSG00000115257"	9324
"ENSG00000115266"	26942
"ENSG00000115267"	51610
"ENSG00000115268"	2136
"ENSG00000115271"	52755
"ENSG00000115274"	2857
"ENSG00000115275"	4353
"ENSG00000115282"	11486
"ENSG00000115286"	12062
"ENSG00000115289"	2652
"ENSG00000115290"	129065
"ENSG00000115295"	91938
"ENSG00000115297"	3685
"ENSG00000115306"	215129
"ENSG00000115307"	3115
"ENSG00000115310"	140434
"ENSG00000115317"	3971
"ENSG00000115318"	23432
"ENSG00000115325"	8528
"ENSG00000115339"	47071
"ENSG00000115350"	11485
"ENSG00000115355"	132053
"ENSG00000115363"	100420
"ENSG00000115364"	44068
"ENSG00000115365"	46403
"ENSG00000115368"	34106
"ENSG00000115380"	58172
"ENSG00000115392"	82129
"ENSG00000115414"	75633
"ENSG00000115415"	112500
"ENSG00000115419"	84731
"ENSG00000115421"	45833
"ENSG00000115423"	303134
"ENSG00000115425"	86626
"ENSG00000115446"	9936
"ENSG00000115457"	31608
"ENSG00000115459"	37358
"ENSG00000115461"	23444
"ENSG00000115464"	283624
"ENSG00000115468"	76723
"ENSG00000115484"	20586
"ENSG00000115486"	16827
"ENSG00000115504"	372636
"ENSG00000115507"	7779
"ENSG00000115514"	21720
"ENSG00000115520"	21885
"ENSG00000115524"	46564
"ENSG00000115525"	68079
"ENSG00000115526"	25808
"ENSG00000115539"	13746
"ENSG00000115540"	38128
"ENSG00000115541"	3309
"ENSG00000115548"	52069
"ENSG00000115556"	29329
"ENSG00000115561"	60049
"ENSG00000115568"	21739
"ENSG00000115594"	115330
"ENSG00000115596"	14428
"ENSG00000115602"	40535
"ENSG00000115604"	87246
"ENSG00000115616"	91802
"ENSG00000115641"	80801
"ENSG00000115648"	69894
"ENSG00000115649"	6209
"ENSG00000115652"	101036
"ENSG00000115657"	9222
"ENSG00000115661"	4882
"ENSG00000115677"	89797
"ENSG00000115685"	34076
"ENSG00000115687"	44165
"ENSG00000115694"	17060
"ENSG00000115738"	5616
"ENSG00000115750"	90973
"ENSG00000115756"	124728
"ENSG00000115758"	8359
"ENSG00000115760"	261871
"ENSG00000115761"	119233
"ENSG00000115762"	248862
"ENSG00000115806"	38666
"ENSG00000115808"	128838
"ENSG00000115816"	29984
"ENSG00000115825"	74306
"ENSG00000115827"	50835
"ENSG00000115828"	30495
"ENSG00000115839"	124102
"ENSG00000115840"	216454
"ENSG00000115841"	143955
"ENSG00000115844"	3462
"ENSG00000115866"	80219
"ENSG00000115875"	7895
"ENSG00000115884"	24636
"ENSG00000115896"	767988
"ENSG00000115902"	35388
"ENSG00000115904"	142796
"ENSG00000115919"	178176
"ENSG00000115935"	123344
"ENSG00000115942"	54703
"ENSG00000115944"	91542
"ENSG00000115946"	18350
"ENSG00000115947"	91208
"ENSG00000115956"	32171
"ENSG00000115963"	70816
"ENSG00000115966"	96132
"ENSG00000115970"	365210
"ENSG00000115977"	216352
"ENSG00000115993"	74293
"ENSG00000115998"	98735
"ENSG00000116001"	39216
"ENSG00000116005"	23799
"ENSG00000116014"	3718
"ENSG00000116016"	93030
"ENSG00000116017"	50158
"ENSG00000116030"	32417
"ENSG00000116031"	5605
"ENSG00000116032"	9313
"ENSG00000116035"	64797
"ENSG00000116039"	29531
"ENSG00000116044"	165102
"ENSG00000116062"	114533
"ENSG00000116095"	36006
"ENSG00000116096"	4776
"ENSG00000116106"	156175
"ENSG00000116117"	1074687
"ENSG00000116120"	89193
"ENSG00000116127"	239408
"ENSG00000116128"	84715
"ENSG00000116132"	76693
"ENSG00000116133"	37568
"ENSG00000116138"	65566
"ENSG00000116141"	136325
"ENSG00000116147"	428422
"ENSG00000116151"	70454
"ENSG00000116157"	6680
"ENSG00000116161"	12864
"ENSG00000116171"	124422
"ENSG00000116183"	382430
"ENSG00000116191"	196694
"ENSG00000116194"	21542
"ENSG00000116198"	45128
"ENSG00000116199"	50763
"ENSG00000116205"	58935
"ENSG00000116209"	26823
"ENSG00000116212"	22083
"ENSG00000116213"	21994
"ENSG00000116221"	41423
"ENSG00000116237"	14779
"ENSG00000116251"	24369
"ENSG00000116254"	78534
"ENSG00000116260"	49161
"ENSG00000116266"	62849
"ENSG00000116273"	10299
"ENSG00000116285"	21905
"ENSG00000116288"	31214
"ENSG00000116299"	93102
"ENSG00000116329"	59125
"ENSG00000116337"	15949
"ENSG00000116350"	34157
"ENSG00000116353"	38285
"ENSG00000116396"	71757
"ENSG00000116406"	64670
"ENSG00000116455"	9366
"ENSG00000116459"	13909
"ENSG00000116473"	174473
"ENSG00000116478"	41552
"ENSG00000116489"	51811
"ENSG00000116497"	42108
"ENSG00000116514"	28240
"ENSG00000116521"	6451
"ENSG00000116525"	36660
"ENSG00000116539"	227539
"ENSG00000116544"	64214
"ENSG00000116560"	16767
"ENSG00000116574"	11185
"ENSG00000116580"	109738
"ENSG00000116584"	60219
"ENSG00000116586"	3724
"ENSG00000116604"	37052
"ENSG00000116641"	234088
"ENSG00000116649"	5436
"ENSG00000116661"	18767
"ENSG00000116663"	10154
"ENSG00000116667"	241990
"ENSG00000116668"	134701
"ENSG00000116670"	17170
"ENSG00000116675"	167652
"ENSG00000116678"	220907
"ENSG00000116679"	20885
"ENSG00000116685"	6837
"ENSG00000116688"	33333
"ENSG00000116690"	18288
"ENSG00000116691"	12579
"ENSG00000116698"	126030
"ENSG00000116704"	54798
"ENSG00000116711"	160032
"ENSG00000116717"	3133
"ENSG00000116729"	134647
"ENSG00000116731"	124881
"ENSG00000116741"	3236
"ENSG00000116745"	21132
"ENSG00000116747"	32355
"ENSG00000116750"	47830
"ENSG00000116752"	14072
"ENSG00000116754"	47370
